,LOCATION,INDICATOR,TIME,Value
2975,CHN,TRADEGOOD,2016-Q1,-6.753983
2976,CHN,TRADEGOOD,2016-Q2,-0.06869886
2977,CHN,TRADEGOOD,2016-Q3,0.4771758
2978,CHN,TRADEGOOD,2016-Q4,1.873756
2979,CHN,TRADEGOOD,2017-Q1,3.919339
2980,CHN,TRADEGOOD,2017-Q2,1.664007
2981,CHN,TRADEGOOD,2017-Q3,-0.2911931
2982,CHN,TRADEGOOD,2017-Q4,4.932179
2983,CHN,TRADEGOOD,2018-Q1,8.892307
2984,CHN,TRADEGOOD,2018-Q2,-1.871999
2985,CHN,TRADEGOOD,2018-Q3,-0.3565419
2986,CHN,TRADEGOOD,2018-Q4,-1.652399
2987,CHN,TRADEGOOD,2019-Q1,2.185181
2988,CHN,TRADEGOOD,2019-Q2,-1.144661
2989,CHN,TRADEGOOD,2019-Q3,-0.2607557
2990,CHN,TRADEGOOD,2019-Q4,0.3433698
2991,CHN,TRADEGOOD,2020-Q1,-16.30008
2992,COL,TRADEGOOD,1998-Q2,4.535212
2993,COL,TRADEGOOD,1998-Q3,-7.365987
2994,COL,TRADEGOOD,1998-Q4,0.1555805
2995,COL,TRADEGOOD,1999-Q1,-3.161631
2996,COL,TRADEGOOD,1999-Q2,7.112052
2997,COL,TRADEGOOD,1999-Q3,10.07796
2998,COL,TRADEGOOD,1999-Q4,6.833906
2999,COL,TRADEGOOD,2000-Q1,1.472465
3000,COL,TRADEGOOD,2000-Q2,-4.619617
3001,COL,TRADEGOOD,2000-Q3,8.768709
3002,COL,TRADEGOOD,2000-Q4,-0.957977
3003,COL,TRADEGOOD,2001-Q1,-7.268003
3004,COL,TRADEGOOD,2001-Q2,-1.464302
3005,COL,TRADEGOOD,2001-Q3,4.822493
3006,COL,TRADEGOOD,2001-Q4,-9.860356
3007,COL,TRADEGOOD,2002-Q1,1.650937
3008,COL,TRADEGOOD,2002-Q2,1.49161
3009,COL,TRADEGOOD,2002-Q3,-1.656731
3010,COL,TRADEGOOD,2002-Q4,3.391446
3011,COL,TRADEGOOD,2003-Q1,3.105167
3012,COL,TRADEGOOD,2003-Q2,2.422894
3013,COL,TRADEGOOD,2003-Q3,4.553087
3014,COL,TRADEGOOD,2003-Q4,0.2177114
3015,COL,TRADEGOOD,2004-Q1,5.929457
3016,COL,TRADEGOOD,2004-Q2,10.63557
3017,COL,TRADEGOOD,2004-Q3,13.12337
3018,COL,TRADEGOOD,2004-Q4,4.468086
3019,COL,TRADEGOOD,2005-Q1,6.235289
3020,COL,TRADEGOOD,2005-Q2,7.880101
3021,COL,TRADEGOOD,2005-Q3,-0.5178947
3022,COL,TRADEGOOD,2005-Q4,3.519894
3023,COL,TRADEGOOD,2006-Q1,3.248373
3024,COL,TRADEGOOD,2006-Q2,4.701778
3025,COL,TRADEGOOD,2006-Q3,4.938243
3026,COL,TRADEGOOD,2006-Q4,3.352061
3027,COL,TRADEGOOD,2007-Q1,-1.645077
3028,COL,TRADEGOOD,2007-Q2,12.08008
3029,COL,TRADEGOOD,2007-Q3,6.656829
3030,COL,TRADEGOOD,2007-Q4,15.67675
3031,COL,TRADEGOOD,2008-Q1,5.39831
3032,COL,TRADEGOOD,2008-Q2,8.016961
3033,COL,TRADEGOOD,2008-Q3,-0.08813948
3034,COL,TRADEGOOD,2008-Q4,-17.73401
3035,COL,TRADEGOOD,2009-Q1,-3.57279
3036,COL,TRADEGOOD,2009-Q2,-2.215254
3037,COL,TRADEGOOD,2009-Q3,5.784934
3038,COL,TRADEGOOD,2009-Q4,8.297894
3039,COL,TRADEGOOD,2010-Q1,7.987241
3040,COL,TRADEGOOD,2010-Q2,2.163035
3041,COL,TRADEGOOD,2010-Q3,-2.640186
3042,COL,TRADEGOOD,2010-Q4,11.8991
3043,COL,TRADEGOOD,2011-Q1,22.82521
3044,COL,TRADEGOOD,2011-Q2,9.852499
3045,COL,TRADEGOOD,2011-Q3,-1.935549
3046,COL,TRADEGOOD,2011-Q4,7.139143
3047,COL,TRADEGOOD,2012-Q1,6.588865
3048,COL,TRADEGOOD,2012-Q2,-8.958514
3049,COL,TRADEGOOD,2012-Q3,-2.812598
3050,COL,TRADEGOOD,2012-Q4,5.165861
3051,COL,TRADEGOOD,2013-Q1,0.6613377
3052,COL,TRADEGOOD,2013-Q2,-3.669624
3053,COL,TRADEGOOD,2013-Q3,-2.429351
3054,COL,TRADEGOOD,2013-Q4,4.781922
3055,COL,TRADEGOOD,2014-Q1,-5.006069
3056,COL,TRADEGOOD,2014-Q2,0.61014
3057,COL,TRADEGOOD,2014-Q3,2.863346
3058,COL,TRADEGOOD,2014-Q4,-19.47445
3059,COL,TRADEGOOD,2015-Q1,-15.08899
3060,COL,TRADEGOOD,2015-Q2,-3.90441
3061,COL,TRADEGOOD,2015-Q3,-10.26759
3062,COL,TRADEGOOD,2015-Q4,-10.64565
3063,COL,TRADEGOOD,2016-Q1,-8.976734
3064,COL,TRADEGOOD,2016-Q2,9.713277
3065,COL,TRADEGOOD,2016-Q3,3.05429
3066,COL,TRADEGOOD,2016-Q4,13.45739
3067,COL,TRADEGOOD,2017-Q1,1.33835
3068,COL,TRADEGOOD,2017-Q2,-2.237439
3069,COL,TRADEGOOD,2017-Q3,7.269831
3070,COL,TRADEGOOD,2017-Q4,8.024334
3071,COL,TRADEGOOD,2018-Q1,-0.5413631
3072,COL,TRADEGOOD,2018-Q2,1.87397
3073,COL,TRADEGOOD,2018-Q3,1.898422
3074,COL,TRADEGOOD,2018-Q4,-2.474929
3075,COL,TRADEGOOD,2019-Q1,-3.777496
3076,COL,TRADEGOOD,2019-Q2,5.204899
3077,COL,TRADEGOOD,2019-Q3,-10.82904
3078,COL,TRADEGOOD,2019-Q4,1.054671
3079,COL,TRADEGOOD,2020-Q1,-2.657617
3080,CRI,TRADEGOOD,1998-Q2,13.52985
3081,CRI,TRADEGOOD,1998-Q3,6.455498
3082,CRI,TRADEGOOD,1998-Q4,10.972
3083,CRI,TRADEGOOD,1999-Q1,5.734511
3084,CRI,TRADEGOOD,1999-Q2,-3.454891
3085,CRI,TRADEGOOD,1999-Q3,3.597277
3086,CRI,TRADEGOOD,1999-Q4,2.984472
3087,CRI,TRADEGOOD,2000-Q1,-6.85185
3088,CRI,TRADEGOOD,2000-Q2,-3.864225
3089,CRI,TRADEGOOD,2000-Q3,-7.880343
3090,CRI,TRADEGOOD,2000-Q4,-5.614579
3091,CRI,TRADEGOOD,2001-Q1,-5.868363
3092,CRI,TRADEGOOD,2001-Q2,-2.532769
3093,CRI,TRADEGOOD,2001-Q3,4.735867
3094,CRI,TRADEGOOD,2001-Q4,-4.597727
3095,CRI,TRADEGOOD,2002-Q1,-0.89059
3096,CRI,TRADEGOOD,2002-Q2,5.371732
3097,CRI,TRADEGOOD,2002-Q3,7.361113
3098,CRI,TRADEGOOD,2002-Q4,0.2674735
3099,CRI,TRADEGOOD,2003-Q1,8.640233
3100,CRI,TRADEGOOD,2003-Q2,5.539371
3101,CRI,TRADEGOOD,2003-Q3,-2.449343
3102,CRI,TRADEGOOD,2003-Q4,-3.213945
3103,CRI,TRADEGOOD,2004-Q1,4.901874
3104,CRI,TRADEGOOD,2004-Q2,2.217801
3105,CRI,TRADEGOOD,2004-Q3,-2.664039
3106,CRI,TRADEGOOD,2004-Q4,6.084615
3107,CRI,TRADEGOOD,2005-Q1,-0.2223779
3108,CRI,TRADEGOOD,2005-Q2,7.206206
3109,CRI,TRADEGOOD,2005-Q3,2.956874
3110,CRI,TRADEGOOD,2005-Q4,3.102319
3111,CRI,TRADEGOOD,2006-Q1,3.827443
3112,CRI,TRADEGOOD,2006-Q2,7.421976
3113,CRI,TRADEGOOD,2006-Q3,2.244481
3114,CRI,TRADEGOOD,2006-Q4,3.334182
3115,CRI,TRADEGOOD,2007-Q1,1.796124
3116,CRI,TRADEGOOD,2007-Q2,4.875974
3117,CRI,TRADEGOOD,2007-Q3,0.5347082
3118,CRI,TRADEGOOD,2007-Q4,5.193392
3119,CRI,TRADEGOOD,2008-Q1,-3.755828
3120,CRI,TRADEGOOD,2008-Q2,-1.207844
3121,CRI,TRADEGOOD,2008-Q3,3.857826
3122,CRI,TRADEGOOD,2008-Q4,-7.573911
3123,CRI,TRADEGOOD,2009-Q1,-10.50683
3124,CRI,TRADEGOOD,2009-Q2,4.806596
3125,CRI,TRADEGOOD,2009-Q3,5.24405
3126,CRI,TRADEGOOD,2009-Q4,4.379663
3127,CRI,TRADEGOOD,2010-Q1,-8.709148
3128,CRI,TRADEGOOD,2010-Q2,3.281174
3129,CRI,TRADEGOOD,2010-Q3,3.393912
3130,CRI,TRADEGOOD,2010-Q4,3.043372
3131,CRI,TRADEGOOD,2011-Q1,2.358688
3132,CRI,TRADEGOOD,2011-Q2,4.433547
3133,CRI,TRADEGOOD,2011-Q3,0.090644
3134,CRI,TRADEGOOD,2011-Q4,7.217061
3135,CRI,TRADEGOOD,2012-Q1,5.889266
3136,CRI,TRADEGOOD,2012-Q2,-2.810498
3137,CRI,TRADEGOOD,2012-Q3,-2.146974
3138,CRI,TRADEGOOD,2012-Q4,3.417551
3139,CRI,TRADEGOOD,2013-Q1,2.728743
3140,CRI,TRADEGOOD,2013-Q2,-4.567546
3141,CRI,TRADEGOOD,2013-Q3,3.508817
3142,CRI,TRADEGOOD,2013-Q4,1.490113
3143,CRI,TRADEGOOD,2014-Q1,-3.203631
3144,CRI,TRADEGOOD,2014-Q2,1.909715
3145,CRI,TRADEGOOD,2014-Q3,0.3852001
3146,CRI,TRADEGOOD,2014-Q4,-9.131042
3147,CRI,TRADEGOOD,2015-Q1,-10.19089
3148,CRI,TRADEGOOD,2015-Q2,1.202148
3149,CRI,TRADEGOOD,2015-Q3,-2.82108
3150,CRI,TRADEGOOD,2015-Q4,0.8269187
3151,CRI,TRADEGOOD,2016-Q1,8.239492
3152,CRI,TRADEGOOD,2016-Q2,4.997949
3153,CRI,TRADEGOOD,2016-Q3,-2.680606
3154,CRI,TRADEGOOD,2016-Q4,4.50599
3155,CRI,TRADEGOOD,2017-Q1,-3.669167
3156,CRI,TRADEGOOD,2017-Q2,5.557823
3157,CRI,TRADEGOOD,2017-Q3,-0.1707886
3158,CRI,TRADEGOOD,2017-Q4,3.11942
3159,CRI,TRADEGOOD,2018-Q1,-0.5978455
3160,CRI,TRADEGOOD,2018-Q2,1.542549
3161,CRI,TRADEGOOD,2018-Q3,2.778659
3162,CRI,TRADEGOOD,2018-Q4,-2.283268
3163,CRI,TRADEGOOD,2019-Q1,-1.286942
3164,CRI,TRADEGOOD,2019-Q2,1.501175
3165,CRI,TRADEGOOD,2019-Q3,4.477186
3166,CRI,TRADEGOOD,2019-Q4,4.875194
3167,CRI,TRADEGOOD,2020-Q1,4.89292
3168,EST,TRADEGOOD,1998-Q2,2.685033
3169,EST,TRADEGOOD,1998-Q3,-2.875582
3170,EST,TRADEGOOD,1998-Q4,10.9452
3171,EST,TRADEGOOD,1999-Q1,-32.88787
3172,EST,TRADEGOOD,1999-Q2,-3.845874
3173,EST,TRADEGOOD,1999-Q3,7.117768
3174,EST,TRADEGOOD,1999-Q4,4.845563
3175,EST,TRADEGOOD,2000-Q1,17.93918
3176,EST,TRADEGOOD,2000-Q2,0.7120454
3177,EST,TRADEGOOD,2000-Q3,6.721507
3178,EST,TRADEGOOD,2000-Q4,8.804683
3179,EST,TRADEGOOD,2001-Q1,10.70022
3180,EST,TRADEGOOD,2001-Q2,-12.09274
3181,EST,TRADEGOOD,2001-Q3,-16.51139
3182,EST,TRADEGOOD,2001-Q4,11.00539
3183,EST,TRADEGOOD,2002-Q1,-3.539531
3184,EST,TRADEGOOD,2002-Q2,8.555871
3185,EST,TRADEGOOD,2002-Q3,7.748037
3186,EST,TRADEGOOD,2002-Q4,10.32036
3187,EST,TRADEGOOD,2003-Q1,2.30047
3188,EST,TRADEGOOD,2003-Q2,14.47587
3189,EST,TRADEGOOD,2003-Q3,-2.693482
3190,EST,TRADEGOOD,2003-Q4,16.37173
3191,EST,TRADEGOOD,2004-Q1,6.168872
3192,EST,TRADEGOOD,2004-Q2,-2.035672
3193,EST,TRADEGOOD,2004-Q3,12.28461
3194,EST,TRADEGOOD,2004-Q4,9.39642
3195,EST,TRADEGOOD,2005-Q1,13.16072
3196,EST,TRADEGOOD,2005-Q2,-2.860479
3197,EST,TRADEGOOD,2005-Q3,6.646049
3198,EST,TRADEGOOD,2005-Q4,4.220079
3199,EST,TRADEGOOD,2006-Q1,12.02373
3200,EST,TRADEGOOD,2006-Q2,7.976189
3201,EST,TRADEGOOD,2006-Q3,0.3963035
3202,EST,TRADEGOOD,2006-Q4,2.122705
3203,EST,TRADEGOOD,2007-Q1,3.168308
3204,EST,TRADEGOOD,2007-Q2,6.177638
3205,EST,TRADEGOOD,2007-Q3,-2.246524
3206,EST,TRADEGOOD,2007-Q4,10.2352
3207,EST,TRADEGOOD,2008-Q1,6.472757
3208,EST,TRADEGOOD,2008-Q2,7.350672
3209,EST,TRADEGOOD,2008-Q3,-1.519379
3210,EST,TRADEGOOD,2008-Q4,-21.86154
3211,EST,TRADEGOOD,2009-Q1,-21.38853
3212,EST,TRADEGOOD,2009-Q2,7.423019
3213,EST,TRADEGOOD,2009-Q3,7.910588
3214,EST,TRADEGOOD,2009-Q4,3.573934
3215,EST,TRADEGOOD,2010-Q1,5.23985
3216,EST,TRADEGOOD,2010-Q2,-0.209554
3217,EST,TRADEGOOD,2010-Q3,13.07781
3218,EST,TRADEGOOD,2010-Q4,18.61019
3219,EST,TRADEGOOD,2011-Q1,11.43504
3220,EST,TRADEGOOD,2011-Q2,16.0605
3221,EST,TRADEGOOD,2011-Q3,-3.959848
3222,EST,TRADEGOOD,2011-Q4,-7.48545
3223,EST,TRADEGOOD,2012-Q1,1.891833
3224,EST,TRADEGOOD,2012-Q2,-5.269639
3225,EST,TRADEGOOD,2012-Q3,9.220897
3226,EST,TRADEGOOD,2012-Q4,-4.923791
3227,EST,TRADEGOOD,2013-Q1,8.048645
3228,EST,TRADEGOOD,2013-Q2,-7.139408
3229,EST,TRADEGOOD,2013-Q3,-0.6234856
3230,EST,TRADEGOOD,2013-Q4,2.041577
3231,EST,TRADEGOOD,2014-Q1,0.8232675
3232,EST,TRADEGOOD,2014-Q2,0.4460407
3233,EST,TRADEGOOD,2014-Q3,-0.4081873
3234,EST,TRADEGOOD,2014-Q4,-5.936495
3235,EST,TRADEGOOD,2015-Q1,-13.68888
3236,EST,TRADEGOOD,2015-Q2,-1.450362
3237,EST,TRADEGOOD,2015-Q3,-2.985585
3238,EST,TRADEGOOD,2015-Q4,-1.782434
3239,EST,TRADEGOOD,2016-Q1,2.314486
3240,EST,TRADEGOOD,2016-Q2,3.681385
3241,EST,TRADEGOOD,2016-Q3,1.17303
3242,EST,TRADEGOOD,2016-Q4,-3.366303
3243,EST,TRADEGOOD,2017-Q1,4.073241
3244,EST,TRADEGOOD,2017-Q2,4.759357
3245,EST,TRADEGOOD,2017-Q3,6.167341
3246,EST,TRADEGOOD,2017-Q4,3.195603
3247,EST,TRADEGOOD,2018-Q1,8.800397
3248,EST,TRADEGOOD,2018-Q2,0.5901014
3249,EST,TRADEGOOD,2018-Q3,0.6915817
3250,EST,TRADEGOOD,2018-Q4,0.1446998
3251,EST,TRADEGOOD,2019-Q1,-1.761087
3252,EST,TRADEGOOD,2019-Q2,-1.386093
3253,EST,TRADEGOOD,2019-Q3,-5.175991
3254,EST,TRADEGOOD,2019-Q4,-0.8749644
3255,EST,TRADEGOOD,2020-Q1,2.040772
3256,IND,TRADEGOOD,1998-Q2,-7.695277
3257,IND,TRADEGOOD,1998-Q3,6.43648
3258,IND,TRADEGOOD,1998-Q4,-1.644906
3259,IND,TRADEGOOD,1999-Q1,0.5577011
3260,IND,TRADEGOOD,1999-Q2,0.4840222
3261,IND,TRADEGOOD,1999-Q3,12.84923
3262,IND,TRADEGOOD,1999-Q4,-1.904702
3263,IND,TRADEGOOD,2000-Q1,0.04605296
3264,IND,TRADEGOOD,2000-Q2,14.05402
3265,IND,TRADEGOOD,2000-Q3,4.4918
3266,IND,TRADEGOOD,2000-Q4,1.255961
3267,IND,TRADEGOOD,2001-Q1,-2.23285
3268,IND,TRADEGOOD,2001-Q2,-3.343503
3269,IND,TRADEGOOD,2001-Q3,2.053176
3270,IND,TRADEGOOD,2001-Q4,-0.8620459
3271,IND,TRADEGOOD,2002-Q1,5.369459
3272,IND,TRADEGOOD,2002-Q2,9.259485
3273,IND,TRADEGOOD,2002-Q3,9.91884
3274,IND,TRADEGOOD,2002-Q4,-4.260356
3275,IND,TRADEGOOD,2003-Q1,4.112474
3276,IND,TRADEGOOD,2003-Q2,1.139314
3277,IND,TRADEGOOD,2003-Q3,6.756396
3278,IND,TRADEGOOD,2003-Q4,15.47021
3279,IND,TRADEGOOD,2004-Q1,6.467851
3280,IND,TRADEGOOD,2004-Q2,0.2431176
3281,IND,TRADEGOOD,2004-Q3,3.896921
3282,IND,TRADEGOOD,2004-Q4,14.05812
3283,IND,TRADEGOOD,2005-Q1,17.06342
3284,IND,TRADEGOOD,2005-Q2,-4.191767
3285,IND,TRADEGOOD,2005-Q3,2.403878
3286,IND,TRADEGOOD,2005-Q4,4.826308
3287,IND,TRADEGOOD,2006-Q1,9.409777
3288,IND,TRADEGOOD,2006-Q2,4.981041
3289,IND,TRADEGOOD,2006-Q3,9.404595
3290,IND,TRADEGOOD,2006-Q4,-2.517515
3291,IND,TRADEGOOD,2007-Q1,3.683202
3292,IND,TRADEGOOD,2007-Q2,11.14995
3293,IND,TRADEGOOD,2007-Q3,4.362951
3294,IND,TRADEGOOD,2007-Q4,13.45376
3295,IND,TRADEGOOD,2008-Q1,4.108815
3296,IND,TRADEGOOD,2008-Q2,27.1488
3297,IND,TRADEGOOD,2008-Q3,-7.428106
3298,IND,TRADEGOOD,2008-Q4,-25.43084
3299,IND,TRADEGOOD,2009-Q1,-7.516918
3300,IND,TRADEGOOD,2009-Q2,6.63982
3301,IND,TRADEGOOD,2009-Q3,9.921188
3302,IND,TRADEGOOD,2009-Q4,10.52812
3303,IND,TRADEGOOD,2010-Q1,4.688722
3304,IND,TRADEGOOD,2010-Q2,14.70028
3305,IND,TRADEGOOD,2010-Q3,-4.87017
3306,IND,TRADEGOOD,2010-Q4,23.11559
3307,IND,TRADEGOOD,2011-Q1,10.12614
3308,IND,TRADEGOOD,2011-Q2,5.709664
3309,IND,TRADEGOOD,2011-Q3,1.115037
3310,IND,TRADEGOOD,2011-Q4,-5.077722
3311,IND,TRADEGOOD,2012-Q1,1.954356
3312,IND,TRADEGOOD,2012-Q2,-1.735424
3313,IND,TRADEGOOD,2012-Q3,-3.381258
3314,IND,TRADEGOOD,2012-Q4,3.466142
3315,IND,TRADEGOOD,2013-Q1,7.686152
3316,IND,TRADEGOOD,2013-Q2,-7.230747
3317,IND,TRADEGOOD,2013-Q3,8.604165
3318,IND,TRADEGOOD,2013-Q4,-1.154631
3319,IND,TRADEGOOD,2014-Q1,0.02539917
3320,IND,TRADEGOOD,2014-Q2,1.078883
3321,IND,TRADEGOOD,2014-Q3,1.532897
3322,IND,TRADEGOOD,2014-Q4,-1.729015
3323,IND,TRADEGOOD,2015-Q1,-14.97865
3324,IND,TRADEGOOD,2015-Q2,-1.053586
3325,IND,TRADEGOOD,2015-Q3,-0.913101
3326,IND,TRADEGOOD,2015-Q4,-3.174365
3327,IND,TRADEGOOD,2016-Q1,-4.128924
3328,IND,TRADEGOOD,2016-Q2,6.84971
3329,IND,TRADEGOOD,2016-Q3,-0.2167007
3330,IND,TRADEGOOD,2016-Q4,4.378567
3331,IND,TRADEGOOD,2017-Q1,4.814777
3332,IND,TRADEGOOD,2017-Q2,-0.5524993
3333,IND,TRADEGOOD,2017-Q3,3.638857
3334,IND,TRADEGOOD,2017-Q4,5.828538
3335,IND,TRADEGOOD,2018-Q1,-1.981821
3336,IND,TRADEGOOD,2018-Q2,6.446788
3337,IND,TRADEGOOD,2018-Q3,-0.441229
3338,IND,TRADEGOOD,2018-Q4,0.3360012
3339,IND,TRADEGOOD,2019-Q1,0.544611
3340,IND,TRADEGOOD,2019-Q2,-1.947596
3341,IND,TRADEGOOD,2019-Q3,-3.325641
3342,IND,TRADEGOOD,2019-Q4,3.030692
3343,IND,TRADEGOOD,2020-Q1,-10.50281
3344,IDN,TRADEGOOD,1998-Q2,-6.765644
3345,IDN,TRADEGOOD,1998-Q3,0.8758001
3346,IDN,TRADEGOOD,1998-Q4,-8.995605
3347,IDN,TRADEGOOD,1999-Q1,-5.346388
3348,IDN,TRADEGOOD,1999-Q2,10.10584
3349,IDN,TRADEGOOD,1999-Q3,11.30585
3350,IDN,TRADEGOOD,1999-Q4,1.133495
3351,IDN,TRADEGOOD,2000-Q1,12.37267
3352,IDN,TRADEGOOD,2000-Q2,4.223657
3353,IDN,TRADEGOOD,2000-Q3,5.869243
3354,IDN,TRADEGOOD,2000-Q4,-4.373542
3355,IDN,TRADEGOOD,2001-Q1,-0.7704325
3356,IDN,TRADEGOOD,2001-Q2,-5.249543
3357,IDN,TRADEGOOD,2001-Q3,-4.744103
3358,IDN,TRADEGOOD,2001-Q4,-12.22212
3359,IDN,TRADEGOOD,2002-Q1,9.249691
3360,IDN,TRADEGOOD,2002-Q2,10.02849
3361,IDN,TRADEGOOD,2002-Q3,-0.5963973
3362,IDN,TRADEGOOD,2002-Q4,-3.065063
3363,IDN,TRADEGOOD,2003-Q1,11.3868
3364,IDN,TRADEGOOD,2003-Q2,-2.263548
3365,IDN,TRADEGOOD,2003-Q3,-3.43233
3366,IDN,TRADEGOOD,2003-Q4,-0.7712376
3367,IDN,TRADEGOOD,2004-Q1,5.957029
3368,IDN,TRADEGOOD,2004-Q2,7.942216
3369,IDN,TRADEGOOD,2004-Q3,12.51466
3370,IDN,TRADEGOOD,2004-Q4,2.736239
3371,IDN,TRADEGOOD,2005-Q1,5.71643
3372,IDN,TRADEGOOD,2005-Q2,1.693795
3373,IDN,TRADEGOOD,2005-Q3,1.511832
3374,IDN,TRADEGOOD,2005-Q4,4.719506
3375,IDN,TRADEGOOD,2006-Q1,4.423119
3376,IDN,TRADEGOOD,2006-Q2,5.493626
3377,IDN,TRADEGOOD,2006-Q3,5.61485
3378,IDN,TRADEGOOD,2006-Q4,2.112013
3379,IDN,TRADEGOOD,2007-Q1,-0.05436462
3380,IDN,TRADEGOOD,2007-Q2,7.229887
3381,IDN,TRADEGOOD,2007-Q3,0.09201184
3382,IDN,TRADEGOOD,2007-Q4,5.987495
3383,IDN,TRADEGOOD,2008-Q1,16.1549
3384,IDN,TRADEGOOD,2008-Q2,5.143124
3385,IDN,TRADEGOOD,2008-Q3,-1.486396
3386,IDN,TRADEGOOD,2008-Q4,-21.56015
3387,IDN,TRADEGOOD,2009-Q1,-16.08228
3388,IDN,TRADEGOOD,2009-Q2,13.90074
3389,IDN,TRADEGOOD,2009-Q3,7.777865
3390,IDN,TRADEGOOD,2009-Q4,19.96447
3391,IDN,TRADEGOOD,2010-Q1,4.734169
3392,IDN,TRADEGOOD,2010-Q2,1.066116
3393,IDN,TRADEGOOD,2010-Q3,0.6740215
3394,IDN,TRADEGOOD,2010-Q4,21.0659
3395,IDN,TRADEGOOD,2011-Q1,3.535941
3396,IDN,TRADEGOOD,2011-Q2,14.02384
3397,IDN,TRADEGOOD,2011-Q3,-2.239097
3398,IDN,TRADEGOOD,2011-Q4,-4.861844
3399,IDN,TRADEGOOD,2012-Q1,0.6238595
3400,IDN,TRADEGOOD,2012-Q2,-2.632677
3401,IDN,TRADEGOOD,2012-Q3,-7.417258
3402,IDN,TRADEGOOD,2012-Q4,0.8327698
3403,IDN,TRADEGOOD,2013-Q1,3.110262
3404,IDN,TRADEGOOD,2013-Q2,-2.040977
3405,IDN,TRADEGOOD,2013-Q3,-8.862232
3406,IDN,TRADEGOOD,2013-Q4,12.19209
3407,IDN,TRADEGOOD,2014-Q1,-2.780807
3408,IDN,TRADEGOOD,2014-Q2,-1.729609
3409,IDN,TRADEGOOD,2014-Q3,-4.55024
3410,IDN,TRADEGOOD,2014-Q4,-1.753211
3411,IDN,TRADEGOOD,2015-Q1,-4.210067
3412,IDN,TRADEGOOD,2015-Q2,-1.621469
3413,IDN,TRADEGOOD,2015-Q3,-9.497185
3414,IDN,TRADEGOOD,2015-Q4,-5.40495
3415,IDN,TRADEGOOD,2016-Q1,1.697169
3416,IDN,TRADEGOOD,2016-Q2,5.263076
3417,IDN,TRADEGOOD,2016-Q3,-6.634062
3418,IDN,TRADEGOOD,2016-Q4,14.47803
3419,IDN,TRADEGOOD,2017-Q1,7.277627
3420,IDN,TRADEGOOD,2017-Q2,-4.643703
3421,IDN,TRADEGOOD,2017-Q3,6.675441
3422,IDN,TRADEGOOD,2017-Q4,3.917306
3423,IDN,TRADEGOOD,2018-Q1,2.740988
3424,IDN,TRADEGOOD,2018-Q2,-2.355976
3425,IDN,TRADEGOOD,2018-Q3,4.119627
3426,IDN,TRADEGOOD,2018-Q4,-5.471135
3427,IDN,TRADEGOOD,2019-Q1,-2.651829
3428,IDN,TRADEGOOD,2019-Q2,-5.246565
3429,IDN,TRADEGOOD,2019-Q3,5.730111
3430,IDN,TRADEGOOD,2019-Q4,-1.555008
3431,IDN,TRADEGOOD,2020-Q1,2.654672
3432,ISR,TRADEGOOD,1998-Q2,3.45173
3433,ISR,TRADEGOOD,1998-Q3,-4.768176
3434,ISR,TRADEGOOD,1998-Q4,0.3413133
3435,ISR,TRADEGOOD,1999-Q1,0.203756
3436,ISR,TRADEGOOD,1999-Q2,7.095319
3437,ISR,TRADEGOOD,1999-Q3,9.335649
3438,ISR,TRADEGOOD,1999-Q4,4.567261
3439,ISR,TRADEGOOD,2000-Q1,4.695148
3440,ISR,TRADEGOOD,2000-Q2,6.427235
3441,ISR,TRADEGOOD,2000-Q3,7.681952
3442,ISR,TRADEGOOD,2000-Q4,-1.46873
3443,ISR,TRADEGOOD,2001-Q1,-8.163903
3444,ISR,TRADEGOOD,2001-Q2,-4.340204
3445,ISR,TRADEGOOD,2001-Q3,-1.976318
3446,ISR,TRADEGOOD,2001-Q4,-4.296386
3447,ISR,TRADEGOOD,2002-Q1,2.171349
3448,ISR,TRADEGOOD,2002-Q2,3.908771
3449,ISR,TRADEGOOD,2002-Q3,-0.04764589
3450,ISR,TRADEGOOD,2002-Q4,1.209288
3451,ISR,TRADEGOOD,2003-Q1,5.361799
3452,ISR,TRADEGOOD,2003-Q2,-3.558669
3453,ISR,TRADEGOOD,2003-Q3,6.412807
3454,ISR,TRADEGOOD,2003-Q4,3.52233
3455,ISR,TRADEGOOD,2004-Q1,11.29499
3456,ISR,TRADEGOOD,2004-Q2,3.901137
3457,ISR,TRADEGOOD,2004-Q3,-0.1340544
3458,ISR,TRADEGOOD,2004-Q4,4.019485
3459,ISR,TRADEGOOD,2005-Q1,6.084083
3460,ISR,TRADEGOOD,2005-Q2,-2.827601
3461,ISR,TRADEGOOD,2005-Q3,7.982626
3462,ISR,TRADEGOOD,2005-Q4,-13.14144
3463,ISR,TRADEGOOD,2006-Q1,7.999177
3464,ISR,TRADEGOOD,2006-Q2,11.65436
3465,ISR,TRADEGOOD,2006-Q3,-2.435266
3466,ISR,TRADEGOOD,2006-Q4,3.025235
3467,ISR,TRADEGOOD,2007-Q1,2.734562
3468,ISR,TRADEGOOD,2007-Q2,6.469476
3469,ISR,TRADEGOOD,2007-Q3,1.595924
3470,ISR,TRADEGOOD,2007-Q4,9.738037
3471,ISR,TRADEGOOD,2008-Q1,5.151788
3472,ISR,TRADEGOOD,2008-Q2,4.556381
3473,ISR,TRADEGOOD,2008-Q3,2.140069
3474,ISR,TRADEGOOD,2008-Q4,-27.39264
